DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2023-07-17	37285119	Tyrmi JS	2023-06-07	JAMA Cardiol	www.ncbi.nlm.nih.gov/pubmed/37285119	Genetic Risk Factors Associated With Preeclampsia and Hypertensive Disorders of Pregnancy.	Preeclampsia or other maternal hypertension (maternal genotype effect)	15,200 European ancestry cases, 115,007 European ancestry controls	NA	19p13.2	19	11416089		RGL3			ENSG00000205517			rs167479-T	rs167479	0	167479	missense_variant	0	0.44	7E-13	12.154901959985743		0.9	[0.88-0.93]	Affymetrix, Illumina [14417327] (imputed)	N	preeclampsia, hypertension, pregnancy-induced	http://www.ebi.ac.uk/efo/EFO_0000668, http://purl.obolibrary.org/obo/MONDO_0024664	GCST90269904	Genome-wide genotyping array
2023-07-17	37285119	Tyrmi JS	2023-06-07	JAMA Cardiol	www.ncbi.nlm.nih.gov/pubmed/37285119	Genetic Risk Factors Associated With Preeclampsia and Hypertensive Disorders of Pregnancy.	Preeclampsia or other maternal hypertension (maternal genotype effect)	15,200 European ancestry cases, 115,007 European ancestry controls	NA	19q13.2	19	38653604		ACTN4			ENSG00000130402			rs979971-T	rs979971	0	979971	intron_variant	0	0.47	9E-9	8.045757490560675		0.92	[0.9-0.95]	Affymetrix, Illumina [14417327] (imputed)	N	preeclampsia, hypertension, pregnancy-induced	http://www.ebi.ac.uk/efo/EFO_0000668, http://purl.obolibrary.org/obo/MONDO_0024664	GCST90269904	Genome-wide genotyping array
2023-07-17	37285119	Tyrmi JS	2023-06-07	JAMA Cardiol	www.ncbi.nlm.nih.gov/pubmed/37285119	Genetic Risk Factors Associated With Preeclampsia and Hypertensive Disorders of Pregnancy.	Preeclampsia or other maternal hypertension (maternal genotype effect)	15,200 European ancestry cases, 115,007 European ancestry controls	NA	20q13.13	20	48791877		PREX1			ENSG00000124126			rs2208589-G	rs2208589	0	2208589	intron_variant	0	0.87	2E-8	7.698970004336019		1.12	[1.08-1.17]	Affymetrix, Illumina [14417327] (imputed)	N	preeclampsia, hypertension, pregnancy-induced	http://www.ebi.ac.uk/efo/EFO_0000668, http://purl.obolibrary.org/obo/MONDO_0024664	GCST90269904	Genome-wide genotyping array
2023-07-17	37285119	Tyrmi JS	2023-06-07	JAMA Cardiol	www.ncbi.nlm.nih.gov/pubmed/37285119	Genetic Risk Factors Associated With Preeclampsia and Hypertensive Disorders of Pregnancy.	Preeclampsia or other maternal hypertension (maternal genotype effect)	15,200 European ancestry cases, 115,007 European ancestry controls	NA	20q13.32	20	59182706		ZNF831			ENSG00000124203			rs201454025-G	rs201454025	0	201454025	intron_variant	0	0.17	8E-13	12.096910013008056		1.14	[1.1-1.18]	Affymetrix, Illumina [14417327] (imputed)	N	preeclampsia, hypertension, pregnancy-induced	http://www.ebi.ac.uk/efo/EFO_0000668, http://purl.obolibrary.org/obo/MONDO_0024664	GCST90269904	Genome-wide genotyping array
2019-11-26	31545351	Irvin MR	2019-09-23	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/31545351	Genome wide association study of apparent treatment resistant hypertension in the CHARGE consortium: The CHARGE Pharmacogenetics Working Group.	Resistance to antihypertensive treatment in hypertension	931 European ancestry cases, 228 African American ancestry cases, 5,266 European ancestry controls, 1,817 African American ancestry controls	NA	7p22.3	7	1444262	MICALL2	MICALL2			ENSG00000164877			rs28403420-A	rs28403420	0	28403420	intron_variant	0	NR	4E-7	6.3979400086720375		2.2	[1.62-2.98]	Affymetrix, Illumina [NR] (imputed)	N	treatment-resistant hypertension	http://www.ebi.ac.uk/efo/EFO_1002006	GCST009103	Genome-wide genotyping array
2019-11-26	31545351	Irvin MR	2019-09-23	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/31545351	Genome wide association study of apparent treatment resistant hypertension in the CHARGE consortium: The CHARGE Pharmacogenetics Working Group.	Resistance to antihypertensive treatment in hypertension	931 European ancestry cases, 228 African American ancestry cases, 5,266 European ancestry controls, 1,817 African American ancestry controls	NA	11q23.3	11	119744001	LOC102724301, TRIM29	NECTIN1-DT - LINC02744	ENSG00000254854	ENSG00000254863		4378	243951	rs150038731-A	rs150038731	0	150038731	intergenic_variant	1	NR	2E-6	5.698970004336019		1.43	[1.23-1.65]	Affymetrix, Illumina [NR] (imputed)	N	treatment-resistant hypertension	http://www.ebi.ac.uk/efo/EFO_1002006	GCST009103	Genome-wide genotyping array
2019-11-26	31545351	Irvin MR	2019-09-23	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/31545351	Genome wide association study of apparent treatment resistant hypertension in the CHARGE consortium: The CHARGE Pharmacogenetics Working Group.	Resistance to antihypertensive treatment in hypertension	931 European ancestry cases, 228 African American ancestry cases, 5,266 European ancestry controls, 1,817 African American ancestry controls	NA	4q28.3	4	133412285	PCDH10, PABPC4L	PCDH10 - PABPC4L	ENSG00000138650	ENSG00000254535		203679	784048	rs1908127-A	rs1908127	0	1908127	intergenic_variant	1	NR	2E-6	5.698970004336019		1.28	[1.15-1.41]	Affymetrix, Illumina [NR] (imputed)	N	treatment-resistant hypertension	http://www.ebi.ac.uk/efo/EFO_1002006	GCST009103	Genome-wide genotyping array
2019-11-26	31545351	Irvin MR	2019-09-23	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/31545351	Genome wide association study of apparent treatment resistant hypertension in the CHARGE consortium: The CHARGE Pharmacogenetics Working Group.	Resistance to antihypertensive treatment in hypertension	931 European ancestry cases, 228 African American ancestry cases, 5,266 European ancestry controls, 1,817 African American ancestry controls	NA	7q21.11	7	81437154	SEMA3C, LOC100128317	SEMA3C - EIF4EP4	ENSG00000075223	ENSG00000232968		514795	25882	rs79787332-T	rs79787332	0	79787332	intergenic_variant	1	NR	2E-6	5.698970004336019		1.56	[1.29-1.87]	Affymetrix, Illumina [NR] (imputed)	N	treatment-resistant hypertension	http://www.ebi.ac.uk/efo/EFO_1002006	GCST009103	Genome-wide genotyping array
2019-11-26	31545351	Irvin MR	2019-09-23	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/31545351	Genome wide association study of apparent treatment resistant hypertension in the CHARGE consortium: The CHARGE Pharmacogenetics Working Group.	Resistance to antihypertensive treatment in hypertension	931 European ancestry cases, 14,210 European ancestry controls	11,762 European ancestry cases, 42,850 European ancestry controls	1p36.22	1	10739520	CASZ1	CASZ1			ENSG00000130940			rs12046278-C	rs12046278	0	12046278	intron_variant	0	0.354	9E-9	8.045757490560675		1.09	[1.06-1.13]	Affymetrix, Illumina [NR] (imputed)	N	treatment-resistant hypertension	http://www.ebi.ac.uk/efo/EFO_1002006	GCST009101	Genome-wide genotyping array
2009-05-21	19421330	Yang HC	2009-05-07	PLoS One	www.ncbi.nlm.nih.gov/pubmed/19421330	Genome-wide association study of young-onset hypertension in the Han Chinese population of Taiwan.	Hypertension (young onset)	175 Han Chinese ancestry cases, 175 Han Chinese ancestry controls	833 Han Chinese ancestry cases, 833 Han Chinese ancestry controls	2p22.3	2;2;2	34060127;34059917;34080190	LOC344371, MYADML, FAM98A, RASGRP3	No mapped genes; LINC01320; LINC01320; LINC01320						rs9308945-?; rs6729869-?; rs6711736-?; rs10495809-?	rs9308945; rs6729869; rs6711736; rs10495809	0		intron_variant; intron_variant; intron_variant		NR	3E-10	9.522878745280337				Affymetrix [91713]	N	early onset hypertension	http://www.ebi.ac.uk/efo/EFO_0004772	GCST000390	Genome-wide genotyping array
2018-06-11	29608535	Kuehn MH	2018-03-30	J Neuroophthalmol	www.ncbi.nlm.nih.gov/pubmed/29608535	Genetic Survey of Adult-Onset Idiopathic Intracranial Hypertension.	Idiopathic intracranial hypertension	63 European ancestry cases, 21 African American cases, 4 Native American cases, 1 Asian cases, 6 cases, 61 European ancestry controls, 21 African American controls, 3 Native American controls, 1 Asian controls, 9 controls	NA	1p21.3	1	95736887	Intergenic	LINC02607			ENSG00000228971			rs12134151-?	rs12134151	0	12134151	intron_variant	0	NR	9E-6	5.045757490560675				Illumina [301908]	N	pseudotumor cerebri	http://www.ebi.ac.uk/efo/EFO_1001132	GCST005688	Genome-wide genotyping array
2018-06-11	29608535	Kuehn MH	2018-03-30	J Neuroophthalmol	www.ncbi.nlm.nih.gov/pubmed/29608535	Genetic Survey of Adult-Onset Idiopathic Intracranial Hypertension.	Idiopathic intracranial hypertension	63 European ancestry cases, 21 African American cases, 4 Native American cases, 1 Asian cases, 6 cases, 61 European ancestry controls, 21 African American controls, 3 Native American controls, 1 Asian controls, 9 controls	NA	2q12.2	2	105933971	Intergenic	NCK2 - ECRG4	ENSG00000071051	ENSG00000119147		39697	129275	rs11883667-?	rs11883667	0	11883667	intron_variant	1	NR	2E-6	5.698970004336019				Illumina [301908]	N	pseudotumor cerebri	http://www.ebi.ac.uk/efo/EFO_1001132	GCST005688	Genome-wide genotyping array
2018-06-11	29608535	Kuehn MH	2018-03-30	J Neuroophthalmol	www.ncbi.nlm.nih.gov/pubmed/29608535	Genetic Survey of Adult-Onset Idiopathic Intracranial Hypertension.	Idiopathic intracranial hypertension	63 European ancestry cases, 21 African American cases, 4 Native American cases, 1 Asian cases, 6 cases, 61 European ancestry controls, 21 African American controls, 3 Native American controls, 1 Asian controls, 9 controls	NA	2q35	2	218164385	CXCR1	CXCR1			ENSG00000163464			rs2234671-?	rs2234671	0	2234671	missense_variant	0	NR	5E-7	6.301029995663981				Illumina [301908]	N	pseudotumor cerebri	http://www.ebi.ac.uk/efo/EFO_1001132	GCST005688	Genome-wide genotyping array
2018-06-11	29608535	Kuehn MH	2018-03-30	J Neuroophthalmol	www.ncbi.nlm.nih.gov/pubmed/29608535	Genetic Survey of Adult-Onset Idiopathic Intracranial Hypertension.	Idiopathic intracranial hypertension	63 European ancestry cases, 21 African American cases, 4 Native American cases, 1 Asian cases, 6 cases, 61 European ancestry controls, 21 African American controls, 3 Native American controls, 1 Asian controls, 9 controls	NA	5q33.2	5	155502654	Intergenic	RPL6P32 - RNA5SP199	ENSG00000253646	ENSG00000200275		390330	342783	rs55652507-?	rs55652507	0	55652507	intergenic_variant	1	NR	3E-7	6.522878745280337				Illumina [301908]	N	pseudotumor cerebri	http://www.ebi.ac.uk/efo/EFO_1001132	GCST005688	Genome-wide genotyping array
2018-06-11	29608535	Kuehn MH	2018-03-30	J Neuroophthalmol	www.ncbi.nlm.nih.gov/pubmed/29608535	Genetic Survey of Adult-Onset Idiopathic Intracranial Hypertension.	Idiopathic intracranial hypertension	63 European ancestry cases, 21 African American cases, 4 Native American cases, 1 Asian cases, 6 cases, 61 European ancestry controls, 21 African American controls, 3 Native American controls, 1 Asian controls, 9 controls	NA	8q21.11	8	72537054	Intergenic	RNA5SP271 - KCNB2	ENSG00000252509	ENSG00000182674		179239	171	rs185197019-?	rs185197019	0	185197019	regulatory_region_variant	1	NR	6E-6	5.221848749616356				Illumina [301908]	N	pseudotumor cerebri	http://www.ebi.ac.uk/efo/EFO_1001132	GCST005688	Genome-wide genotyping array
2018-06-11	29608535	Kuehn MH	2018-03-30	J Neuroophthalmol	www.ncbi.nlm.nih.gov/pubmed/29608535	Genetic Survey of Adult-Onset Idiopathic Intracranial Hypertension.	Idiopathic intracranial hypertension	63 European ancestry cases, 21 African American cases, 4 Native American cases, 1 Asian cases, 6 cases, 61 European ancestry controls, 21 African American controls, 3 Native American controls, 1 Asian controls, 9 controls	NA	11q12.1	11	56701218	OR9G1, OR9G9	OR9G1			ENSG00000174914			rs79060400-?	rs79060400	0	79060400	synonymous_variant	0	NR	2E-6	5.698970004336019				Illumina [301908]	N	pseudotumor cerebri	http://www.ebi.ac.uk/efo/EFO_1001132	GCST005688	Genome-wide genotyping array
2018-06-11	29608535	Kuehn MH	2018-03-30	J Neuroophthalmol	www.ncbi.nlm.nih.gov/pubmed/29608535	Genetic Survey of Adult-Onset Idiopathic Intracranial Hypertension.	Idiopathic intracranial hypertension	63 European ancestry cases, 21 African American cases, 4 Native American cases, 1 Asian cases, 6 cases, 61 European ancestry controls, 21 African American controls, 3 Native American controls, 1 Asian controls, 9 controls	NA	11q22.1	11	98135040	Intergenic	LINC02713 - CNTN5	ENSG00000255502	ENSG00000149972		175482	885909	rs35342385-?	rs35342385	0	35342385	intergenic_variant	1	NR	5E-6	5.301029995663981				Illumina [301908]	N	pseudotumor cerebri	http://www.ebi.ac.uk/efo/EFO_1001132	GCST005688	Genome-wide genotyping array
2018-06-11	29608535	Kuehn MH	2018-03-30	J Neuroophthalmol	www.ncbi.nlm.nih.gov/pubmed/29608535	Genetic Survey of Adult-Onset Idiopathic Intracranial Hypertension.	Idiopathic intracranial hypertension	63 European ancestry cases, 21 African American cases, 4 Native American cases, 1 Asian cases, 6 cases, 61 European ancestry controls, 21 African American controls, 3 Native American controls, 1 Asian controls, 9 controls	NA	13q21.33	13	71926256	TAS2R43	RPS10P21 - RPL18AP17	ENSG00000232881	ENSG00000227952		12078	533876	rs200288366-?	rs200288366	1	17088568	intergenic_variant	1	NR	6E-7	6.221848749616356				Illumina [301908]	N	pseudotumor cerebri	http://www.ebi.ac.uk/efo/EFO_1001132	GCST005688	Genome-wide genotyping array
2018-06-11	29608535	Kuehn MH	2018-03-30	J Neuroophthalmol	www.ncbi.nlm.nih.gov/pubmed/29608535	Genetic Survey of Adult-Onset Idiopathic Intracranial Hypertension.	Idiopathic intracranial hypertension	63 European ancestry cases, 21 African American cases, 4 Native American cases, 1 Asian cases, 6 cases, 61 European ancestry controls, 21 African American controls, 3 Native American controls, 1 Asian controls, 9 controls	NA	12q21.31	12	82669637	Intergenic	METTL25 - TMTC2	ENSG00000127720	ENSG00000179104		190398	17243	rs78550087-?	rs78550087	0	78550087	intergenic_variant	1	NR	2E-6	5.698970004336019				Illumina [301908]	N	pseudotumor cerebri	http://www.ebi.ac.uk/efo/EFO_1001132	GCST005688	Genome-wide genotyping array
2018-06-11	29608535	Kuehn MH	2018-03-30	J Neuroophthalmol	www.ncbi.nlm.nih.gov/pubmed/29608535	Genetic Survey of Adult-Onset Idiopathic Intracranial Hypertension.	Idiopathic intracranial hypertension	63 European ancestry cases, 21 African American cases, 4 Native American cases, 1 Asian cases, 6 cases, 61 European ancestry controls, 21 African American controls, 3 Native American controls, 1 Asian controls, 9 controls	NA	13q12.12	13	24500352	PARP4	TPTE2P6, PARP4			ENSG00000205822, ENSG00000102699			rs9578751-?	rs9578751	0	9578751	missense_variant	0	NR	1E-7	7.0				Illumina [301908]	N	pseudotumor cerebri	http://www.ebi.ac.uk/efo/EFO_1001132	GCST005688	Genome-wide genotyping array
2018-06-11	29608535	Kuehn MH	2018-03-30	J Neuroophthalmol	www.ncbi.nlm.nih.gov/pubmed/29608535	Genetic Survey of Adult-Onset Idiopathic Intracranial Hypertension.	Idiopathic intracranial hypertension	63 European ancestry cases, 21 African American cases, 4 Native American cases, 1 Asian cases, 6 cases, 61 European ancestry controls, 21 African American controls, 3 Native American controls, 1 Asian controls, 9 controls	NA	13q32.1	13	96960285	LINC00359	LINC00359			ENSG00000293326			rs1007175-?	rs1007175	0	1007175	intron_variant	0	NR	1E-6	6.0				Illumina [301908]	N	pseudotumor cerebri	http://www.ebi.ac.uk/efo/EFO_1001132	GCST005688	Genome-wide genotyping array
2018-06-11	29608535	Kuehn MH	2018-03-30	J Neuroophthalmol	www.ncbi.nlm.nih.gov/pubmed/29608535	Genetic Survey of Adult-Onset Idiopathic Intracranial Hypertension.	Idiopathic intracranial hypertension	63 European ancestry cases, 21 African American cases, 4 Native American cases, 1 Asian cases, 6 cases, 61 European ancestry controls, 21 African American controls, 3 Native American controls, 1 Asian controls, 9 controls	NA	14q31.3	14	89272011	FOXN3	FOXN3			ENSG00000053254			rs4899973-?	rs4899973	0	4899973	intron_variant	0	NR	1E-6	6.0				Illumina [301908]	N	pseudotumor cerebri	http://www.ebi.ac.uk/efo/EFO_1001132	GCST005688	Genome-wide genotyping array
2018-06-11	29608535	Kuehn MH	2018-03-30	J Neuroophthalmol	www.ncbi.nlm.nih.gov/pubmed/29608535	Genetic Survey of Adult-Onset Idiopathic Intracranial Hypertension.	Idiopathic intracranial hypertension	63 European ancestry cases, 21 African American cases, 4 Native American cases, 1 Asian cases, 6 cases, 61 European ancestry controls, 21 African American controls, 3 Native American controls, 1 Asian controls, 9 controls	NA	15q26.1	15	93130510	Intergenic	RGMA - SEPHS1P2	ENSG00000182175	ENSG00000258787		41299	300149	rs4778107-?	rs4778107	0	4778107	intron_variant	1	NR	4E-6	5.3979400086720375				Illumina [301908]	N	pseudotumor cerebri	http://www.ebi.ac.uk/efo/EFO_1001132	GCST005688	Genome-wide genotyping array
2018-06-11	29608535	Kuehn MH	2018-03-30	J Neuroophthalmol	www.ncbi.nlm.nih.gov/pubmed/29608535	Genetic Survey of Adult-Onset Idiopathic Intracranial Hypertension.	Idiopathic intracranial hypertension	63 European ancestry cases, 21 African American cases, 4 Native American cases, 1 Asian cases, 6 cases, 61 European ancestry controls, 21 African American controls, 3 Native American controls, 1 Asian controls, 9 controls	NA	17p13.3	17	230930	RPH3AL	RPH3AL			ENSG00000181031			rs12945036-?	rs12945036	0	12945036	intron_variant	0	NR	1E-6	6.0				Illumina [301908]	N	pseudotumor cerebri	http://www.ebi.ac.uk/efo/EFO_1001132	GCST005688	Genome-wide genotyping array
2018-06-11	29608535	Kuehn MH	2018-03-30	J Neuroophthalmol	www.ncbi.nlm.nih.gov/pubmed/29608535	Genetic Survey of Adult-Onset Idiopathic Intracranial Hypertension.	Idiopathic intracranial hypertension	63 European ancestry cases, 21 African American cases, 4 Native American cases, 1 Asian cases, 6 cases, 61 European ancestry controls, 21 African American controls, 3 Native American controls, 1 Asian controls, 9 controls	NA	6p22.3	6	17605974	FAM8A1	FAM8A1			ENSG00000137414			rs79642714-?	rs79642714	0	79642714	missense_variant	0	NR	2E-7	6.698970004336019				Illumina [301908]	N	pseudotumor cerebri	http://www.ebi.ac.uk/efo/EFO_1001132	GCST005688	Genome-wide genotyping array
2023-02-02	36553520	Changalidis AI	2022-11-30	Genes (Basel)	www.ncbi.nlm.nih.gov/pubmed/36553520	Aggregation of Genome-Wide Association Data from FinnGen and UK Biobank Replicates Multiple Risk Loci for Pregnancy Complications.	Hypertension complicating pregnancy	10,097 European ancestry cases, 331,138 European ancestry controls	NA	4q21.21	4	80267359		FGF5			ENSG00000138675			rs35954793-?	rs35954793	0	35954793	intron_variant	0	NR	6E-9	8.221848749616356				NR [NR]	N	hypertension, pregnancy-induced	http://purl.obolibrary.org/obo/MONDO_0024664	GCST90245819	Genome-wide genotyping array
2023-02-02	36553520	Changalidis AI	2022-11-30	Genes (Basel)	www.ncbi.nlm.nih.gov/pubmed/36553520	Aggregation of Genome-Wide Association Data from FinnGen and UK Biobank Replicates Multiple Risk Loci for Pregnancy Complications.	Hypertension complicating pregnancy	10,097 European ancestry cases, 331,138 European ancestry controls	NA	10q23.33	10	94133031		PLCE1			ENSG00000138193			rs10882398-?	rs10882398	0	10882398	intron_variant	0	NR	9E-9	8.045757490560675				NR [NR]	N	hypertension, pregnancy-induced	http://purl.obolibrary.org/obo/MONDO_0024664	GCST90245819	Genome-wide genotyping array
2023-02-02	36553520	Changalidis AI	2022-11-30	Genes (Basel)	www.ncbi.nlm.nih.gov/pubmed/36553520	Aggregation of Genome-Wide Association Data from FinnGen and UK Biobank Replicates Multiple Risk Loci for Pregnancy Complications.	Hypertension complicating pregnancy	10,097 European ancestry cases, 331,138 European ancestry controls	NA	19p13.2	19	11416089		RGL3			ENSG00000205517			rs167479-?	rs167479	0	167479	missense_variant	0	NR	5E-9	8.301029995663981				NR [NR]	N	hypertension, pregnancy-induced	http://purl.obolibrary.org/obo/MONDO_0024664	GCST90245819	Genome-wide genotyping array
